"chromosome_name","external_gene_name","entrezgene_id","start_position","end_position","NSNPS","NPARAM","N","ZSTAT","P_MULTI","P_SNPWISE_MEAN","P_SNPWISE_TOP1","q.BH"
1,"HFM1",164045,91726323,91870426,382,39,4338,0.67371,0.25025,0.29956,0.21354,0.969953432657034
22,"HPS4",89781,26839389,26879803,227,28,4338,0.67357,0.25029,0.21349,0.30186,0.969953432657034
5,"KCNIP1",30820,169780491,170163636,1362,155,4338,0.67326,0.25039,0.32383,0.19987,0.969953432657034
11,"CASP12",100506742,104756445,104769397,111,14,4338,0.67324,0.2504,0.16291,0.39109,0.969953432657034
3,"RP11-432B6.3",57560,159945241,160167617,257,27,4338,0.67299,0.25048,0.21354,0.30047,0.969953432657034
3,"IFT80",57560,159974774,160117668,257,27,4338,0.67299,0.25048,0.21354,0.30047,0.969953432657034
5,"MAT2B",27430,162930120,162946342,163,25,4338,0.67256,0.25061,0.14602,0.4367,0.969953432657034
17,"DNAH2",146754,7620672,7737062,310,47,4338,0.6723,0.2507,0.16187,0.39294,0.969953432657034
20,"BPIFB2",80341,31595406,31611515,201,29,4338,0.67225,0.25071,0.7428,0.08607,0.969953432657034
3,"ZIC1",7545,147111209,147228080,99,17,4338,0.67125,0.25103,0.12752,0.50264,0.969953432657034
4,"IGJ",3512,71521258,71547534,67,15,4338,0.67116,0.25106,0.18122,0.35615,0.969953432657034
1,"DPH5",51611,101455179,101491644,96,14,4338,0.67102,0.2511,0.17885,0.35999,0.969953432657034
4,"FGFBP1",9982,15937192,15940363,161,27,4338,0.6708,0.25117,0.62555,0.1021,0.969953432657034
15,"SPESP1",246777,69110560,69239150,65,10,4338,0.67057,0.25125,0.34535,0.18497,0.969953432657034
12,"RBM19",9904,114254543,114404176,741,60,4338,0.67039,0.2513,0.21215,0.3032,0.969953432657034
1,"PPOX",5498,161136200,161147803,82,15,4338,0.67015,0.25138,0.19501,0.32968,0.969953432657034
5,"MTRNR2L2",100462981,79945819,79946855,265,17,4338,0.66996,0.25144,0.4051,0.15924,0.969953432657034
11,"OR10G9",219870,123893720,123894655,144,23,4338,0.66981,0.25149,0.12382,0.51911,0.969953432657034
5,"ENC1",8507,73923234,73937249,122,24,4338,0.66969,0.25153,0.68874,0.093997,0.969953432657034
19,"OR10H1",26539,15917817,15918936,185,18,4338,0.66938,0.25163,0.34459,0.18519,0.969953432657034
9,"ADAMTS13",11093,136279478,136324508,293,27,4338,0.66922,0.25168,0.19375,0.33778,0.969953432657034
1,"LIN9",286826,226418850,226497570,152,27,4338,0.66917,0.25169,0.29622,0.21603,0.969953432657034
3,"HTR3D",200909,183749332,183757157,164,23,4338,0.6691,0.25172,0.18646,0.34252,0.969953432657034
1,"SLFNL1",200172,41481269,41488909,154,25,4338,0.6689,0.25178,0.18696,0.34542,0.969953432657034
15,"SLC30A4",7782,45771809,45815005,81,18,4338,0.66874,0.25183,0.15275,0.42855,0.969953432657034
17,"ADORA2B",136,15848231,15879060,104,15,4338,0.66853,0.2519,0.54884,0.11718,0.969953432657034
11,"OR6M1",390261,123676043,123677095,170,25,4338,0.66819,0.25201,0.48764,0.13231,0.969953432657034
10,"PIK3AP1",118788,98353069,98480271,330,55,4338,0.66808,0.25204,0.52875,0.12261,0.969953432657034
4,"PDGFC",56034,157681606,157892546,430,46,4338,0.66804,0.25205,0.27148,0.23793,0.969953432657034
11,"GDPD4",220032,76927603,77012732,381,32,4338,0.66798,0.25207,0.17252,0.37245,0.969953432657034
4,"KLHL2",11275,166128770,166244308,379,38,4338,0.66781,0.25213,0.14164,0.45595,0.969953432657034
18,"LAMA1",284217,6941743,7117813,561,87,4338,0.66762,0.25219,0.23553,0.2759,0.969953432657034
10,"PITRM1",10531,3179920,3215003,335,37,4338,0.66726,0.2523,0.42259,0.1523,0.969953432657034
4,"CXCL13",10563,78432907,78532988,230,40,4338,0.66715,0.25234,0.26388,0.24425,0.969953432657034
9,"IFT74",80173,26947037,27062928,443,39,4338,0.66704,0.25237,0.21136,0.30872,0.969953432657034
18,"KIAA1328",57536,34409069,34812135,799,39,4338,0.66692,0.25241,0.49003,0.13363,0.969953432657034
10,"CNNM1",26507,101088856,101154087,317,30,4338,0.66669,0.25249,0.1073,0.607,0.969953432657034
3,"TRAT1",50852,108541545,108573852,227,31,4338,0.66666,0.25249,0.17087,0.37826,0.969953432657034
7,"CCL26",10344,75398851,75419214,286,40,4338,0.66651,0.25254,0.75007,0.086153,0.969953432657034
10,"ARL5B",221079,18948334,18970568,203,23,4338,0.66642,0.25257,0.21169,0.30607,0.969953432657034
3,"SMC4",10051,160117062,160152750,125,17,4338,0.66635,0.25259,0.21803,0.29831,0.969953432657034
3,"CD96",10225,111011566,111384597,311,44,4338,0.66617,0.25265,0.38792,0.16773,0.969953432657034
7,"EEPD1",80820,36192758,36341152,707,76,4338,0.66616,0.25265,0.21129,0.30814,0.969953432657034
2,"RGPD1",400966,87135076,87241104,23,6,4338,0.66599,0.25271,0.15751,0.41401,0.969953432657034
2,"RGPD2",400966,88055474,88285309,23,6,4338,0.66599,0.25271,0.15751,0.41401,0.969953432657034
17,"HES7",84667,8023908,8027410,102,22,4338,0.66567,0.25281,0.13071,0.49594,0.969953432657034
2,"RBM44",375316,238707032,238751451,227,24,4338,0.66545,0.25288,0.38537,0.16676,0.969953432657034
17,"SLFN5",162394,33570055,33600674,238,28,4338,0.66505,0.25301,0.24331,0.26661,0.969953432657034
11,"MS4A8",83661,60467047,60483284,58,13,4338,0.66501,0.25302,0.35115,0.18517,0.969953432657034
11,"PUS3",83480,125763381,125773116,170,28,4338,0.66465,0.25314,0.1483,0.43683,0.969953432657034
13,"SERTM1",400120,37248049,37271976,109,30,4338,0.66447,0.25319,0.21637,0.30086,0.969953432657034
11,"OR51A2",401667,4976002,4976943,125,23,4338,0.66432,0.25324,0.92416,0.070063,0.969953432657034
5,"THG1L",54974,157158205,157168456,193,29,4338,0.66412,0.25331,0.33188,0.19533,0.969953432657034
16,"VPS9D1",9605,89773542,89787394,260,34,4338,0.66405,0.25333,0.23224,0.28489,0.969953432657034
4,"COX18",285521,73921797,73935472,44,13,4338,0.66392,0.25337,0.1226,0.52687,0.969953432657034
2,"HADHB",3032,26466038,26513336,147,16,4338,0.66377,0.25342,0.54124,0.12279,0.969953432657034
11,"PHLDA2",7262,2949503,2950685,107,22,4338,0.66372,0.25344,0.21724,0.30125,0.969953432657034
22,"C22orf42",150297,32544993,32555309,238,29,4338,0.66357,0.25348,0.25214,0.2581,0.969953432657034
9,"SPATA31D1",389761,84603687,84610171,38,9,4338,0.66313,0.25362,0.13321,0.48707,0.969953432657034
1,"SPRR1A",6698,152956557,152958289,116,12,4338,0.66307,0.25364,0.7953,0.081955,0.969953432657034
7,"GRM8",2918,126078652,126893348,2201,95,4338,0.66301,0.25366,0.45962,0.14424,0.969953432657034
19,"RRAS",6237,50138549,50143458,84,16,4338,0.66292,0.25369,0.54084,0.12011,0.969953432657034
17,"VPS53",55275,411908,624957,776,57,4338,0.66251,0.25382,0.24046,0.27315,0.969953432657034
22,"ARFGAP3",26286,43192508,43254112,327,21,4338,0.66247,0.25383,0.83014,0.080429,0.969953432657034
10,"CYP26C1",340665,94821021,94828454,94,15,4338,0.66248,0.25383,0.75774,0.086679,0.969953432657034
2,"COL4A3",1285,228029281,228179508,767,77,4338,0.66229,0.25389,0.78737,0.082955,0.969953432657034
12,"TMEM132C",92293,128751948,129192460,1194,166,4338,0.6623,0.25389,0.19319,0.34564,0.969953432657034
15,"CHRM5",1133,34260921,34357291,301,30,4338,0.66191,0.25401,0.2078,0.31391,0.969953432657034
19,"AZU1",566,825097,832017,151,28,4338,0.6619,0.25402,0.25415,0.25779,0.969953432657034
4,"SHROOM3",57619,77356253,77704406,1046,81,4338,0.66139,0.25418,0.18377,0.35783,0.969953432657034
17,"DUS1L",64118,80015382,80023763,121,25,4338,0.66119,0.25424,0.71884,0.090973,0.969953432657034
10,"SEC61A2",55176,12171636,12211960,233,26,4338,0.66099,0.25431,0.148,0.44189,0.969953432657034
17,"UNC13D",201294,73823306,73840798,155,19,4338,0.66076,0.25438,0.22803,0.28523,0.969953432657034
19,"LILRA5",353514,54818353,54824409,85,29,4338,0.66071,0.2544,0.26617,0.24828,0.969953432657034
3,"RASA2",5922,141205889,141334184,259,28,4338,0.66066,0.25441,0.11022,0.60507,0.969953432657034
3,"RARB",5915,25215823,25639423,1762,114,4338,0.66065,0.25442,0.40416,0.16493,0.969953432657034
15,"MCTP2",55784,94774767,95023632,739,107,4338,0.66024,0.25455,0.42475,0.15534,0.969953432657034
16,"HN1L",90861,1728257,1752281,108,15,4338,0.66017,0.25457,0.19557,0.3367,0.969953432657034
17,"OR3A1",4994,3194929,3195876,207,14,4338,0.65955,0.25477,0.15929,0.41099,0.969953432657034
10,"FAM35A",54537,88853918,88951225,241,26,4338,0.65858,0.25508,0.11077,0.59848,0.969953432657034
19,"PPP1R37",284352,45594654,45651335,230,27,4338,0.65853,0.2551,0.16529,0.39872,0.969953432657034
17,"MAFG",4097,79876146,79885590,52,9,4338,0.65845,0.25512,0.66728,0.098677,0.969953432657034
18,"POTEC",388468,14507338,14543584,24,10,4338,0.65828,0.25518,0.24253,0.27112,0.969953432657034
7,"DENND2A",27147,140218220,140373793,331,36,4338,0.65822,0.2552,0.35268,0.18821,0.969953432657034
4,"SLC10A4",201780,48485360,48491213,123,18,4338,0.65819,0.25521,0.13266,0.49624,0.969953432657034
13,"CDC16",8881,115000362,115038198,252,25,4338,0.65771,0.25536,0.38047,0.17353,0.969953432657034
19,"ZNF415",55786,53611132,53636330,190,28,4338,0.65753,0.25542,0.15099,0.43972,0.969953432657034
1,"IBA57",200205,228353516,228369958,79,16,4338,0.65735,0.25548,0.67423,0.098649,0.969953432657034
11,"SPCS2",9789,74660292,74690076,114,19,4338,0.65724,0.25551,0.17429,0.38253,0.969953432657034
16,"TAOK2",9344,29984962,30003582,75,13,4338,0.65681,0.25565,0.13693,0.48599,0.969953432657034
7,"RAMP3",10268,45197390,45225901,345,31,4338,0.65619,0.25585,0.30773,0.21548,0.969953432657034
4,"GRIA2",2891,158125334,158287227,282,32,4338,0.65607,0.25589,0.60242,0.11014,0.969953432657034
15,"TM2D3",80213,102161847,102192594,125,21,4338,0.65539,0.25611,0.49761,0.13292,0.969953432657034
1,"RBBP4",5928,33116743,33151812,191,16,4338,0.65534,0.25613,0.247,0.27249,0.969953432657034
15,"NOP10",55505,34633917,34635378,116,20,4338,0.65519,0.25617,0.34181,0.19375,0.969953432657034
11,"OR51A4",401666,4967355,4968356,173,22,4338,0.65487,0.25628,0.89684,0.073539,0.969953432657034
1,"MGST3",4259,165600098,165631033,293,33,4338,0.65481,0.25629,0.23637,0.27969,0.969953432657034
12,"YARS2",51067,32880424,32908836,242,29,4338,0.65472,0.25632,0.10407,0.64669,0.969953432657034
20,"DIDO1",11083,61509090,61569304,320,48,4338,0.65466,0.25634,0.55589,0.12004,0.969953432657034
5,"BOD1",91272,173034517,173043663,131,22,4338,0.65459,0.25637,0.32735,0.20348,0.969953432657034
17,"KCTD2",23510,73028670,73061984,208,28,4338,0.65428,0.25647,0.17961,0.36936,0.969953432657034
12,"MYL6B",140465,56546040,56553431,48,16,4338,0.65391,0.25659,0.31794,0.20997,0.969953432657034
22,"GSC2",2928,19136089,19137796,137,26,4338,0.65322,0.25681,0.15363,0.43168,0.969953432657034
1,"PRRC2C",23215,171454651,171562650,390,34,4338,0.65315,0.25683,0.87092,0.076663,0.969953432657034
11,"HBG2",3048,5274420,5667019,134,14,4338,0.65313,0.25684,0.15268,0.43885,0.969953432657034
7,"NCAPG2",54892,158424003,158497520,400,33,4338,0.65286,0.25692,0.10403,0.64584,0.969953432657034
17,"LSM12",124801,42112003,42144987,119,22,4338,0.65266,0.25699,0.16825,0.39636,0.969953432657034
20,"TGM3",7053,2276647,2321724,132,22,4338,0.65259,0.25701,0.18705,0.35897,0.969953432657034
11,"TRAF6",7189,36508577,36531822,139,23,4338,0.65257,0.25702,0.60531,0.11139,0.969953432657034
5,"RASGEF1C",255426,179527795,179636153,565,79,4338,0.6517,0.2573,0.17276,0.38619,0.969953432657034
21,"CHODL",140578,19273580,19639690,774,92,4338,0.65147,0.25737,0.31861,0.21392,0.969953432657034
20,"BPIFB6",128859,31619454,31631853,168,30,4338,0.65089,0.25756,0.71735,0.093395,0.969953432657034
7,"FAM180A",389558,135413096,135433594,177,32,4338,0.6506,0.25765,0.22459,0.29716,0.969953432657034
2,"HADHA",3030,26413504,26467594,165,16,4338,0.65053,0.25768,0.5581,0.12146,0.969953432657034
15,"CT62",196993,71402583,71407833,101,23,4338,0.65015,0.2578,0.34761,0.19417,0.969953432657034
6,"NUS1",116150,117996665,118031803,186,30,4338,0.65002,0.25784,0.12653,0.52825,0.969953432657034
5,"ERGIC1",57222,172261278,172379688,514,76,4338,0.64957,0.25799,0.19632,0.34266,0.969953432657034
4,"HERC5",51191,89378268,89427314,43,18,4338,0.64911,0.25813,0.44011,0.15179,0.969953432657034
11,"WDR74",54663,62599814,62609281,98,16,4338,0.64908,0.25814,0.12711,0.53334,0.969953432657034
12,"RIC8B",55188,107168373,107283090,251,30,4338,0.64909,0.25814,0.17025,0.39307,0.969953432657034
9,"PSMB7",5695,127115745,127177723,161,27,4338,0.64886,0.25821,0.13925,0.4865,0.969953432657034
7,"HGF",3082,81328322,81399754,238,35,4338,0.64865,0.25828,0.12849,0.53202,0.969953432657034
10,"ECD",11319,74889913,74928813,152,4,4338,0.64843,0.25835,0.17181,0.38872,0.969953432657034
10,"PRKG1",5592,52750945,54058110,3964,267,4338,0.64824,0.25842,0.36846,0.1923,0.969953432657034
14,"ABCD4",5826,74752126,74769759,144,21,4338,0.6482,0.25843,0.39537,0.17171,0.969953432657034
11,"ASCL2",430,2289725,2292182,235,30,4338,0.64817,0.25844,0.21719,0.30954,0.969953432657034
8,"GGH",8836,63927638,63951730,236,24,4338,0.64806,0.25847,0.34052,0.19782,0.969953432657034
21,"HSPA13",6782,15743436,15755805,196,25,4338,0.64783,0.25855,0.29528,0.2278,0.969953432657034
5,"ANKHD1-EIF4EBP3",54882,139781493,139929154,145,24,4338,0.6477,0.25859,0.14323,0.47191,0.969953432657034
5,"ANKHD1",54882,139781399,139929163,145,24,4338,0.6477,0.25859,0.14323,0.47191,0.969953432657034
11,"MMP26",56547,4726157,5013659,154,28,4338,0.64718,0.25876,0.74832,0.090044,0.969953432657034
12,"NCAPD2",9918,6602522,6641121,290,23,4338,0.64693,0.25884,0.12736,0.52916,0.969953432657034
5,"SLC25A46",91137,110073837,110100857,159,18,4338,0.64672,0.25891,0.20603,0.32629,0.969953432657034
1,"FOXD2",2306,47901689,47906363,102,16,4338,0.64656,0.25896,0.48027,0.14036,0.969953432657034
12,"FBXL14",144699,1675159,1703331,165,41,4338,0.64647,0.25899,0.10796,0.62592,0.969953432657034
2,"E2F6",1876,11584501,11606297,178,14,4338,0.64604,0.25913,0.11693,0.58149,0.969953432657034
14,"RPL10L",140801,47120222,47121028,103,17,4338,0.64567,0.25925,0.56389,0.1194,0.969953432657034
8,"MCPH1",79648,6264113,6501144,1467,114,4338,0.64532,0.25936,0.62782,0.10932,0.969953432657034
19,"RPL18",6141,49118585,49122793,81,15,4338,0.64503,0.25945,0.21857,0.30864,0.969953432657034
19,"CLDND2",125875,51870352,51872257,130,20,4338,0.64501,0.25946,0.13443,0.50466,0.969953432657034
18,"KDSR",2531,60994959,61034743,170,29,4338,0.64495,0.25948,0.20178,0.33892,0.969953432657034
2,"TSGA10",80705,99613724,99771427,487,30,4338,0.6449,0.25949,0.27985,0.24348,0.969953432657034
17,"UNC119",9094,26873725,26879686,39,15,4338,0.64483,0.25952,0.31572,0.21511,0.969953432657034
17,"INPP5K",51763,1397865,1420182,202,24,4338,0.64481,0.25953,0.20544,0.33255,0.969953432657034
1,"ZBTB7B",51043,154975127,154990998,66,17,4338,0.64471,0.25956,0.19182,0.35411,0.969953432657034
12,"TAS2R31",259290,11182986,11184006,188,17,4338,0.64467,0.25957,0.82726,0.082413,0.969953432657034
8,"BMP1",649,22022249,22069839,213,40,4338,0.64431,0.25969,0.19262,0.35293,0.969953432657034
10,"ATRNL1",26033,116853124,117708503,1739,58,4338,0.64425,0.25971,0.28309,0.24437,0.969953432657034
15,"GLCE",26035,69452923,69564556,243,23,4338,0.64419,0.25973,0.18484,0.36774,0.969953432657034
1,"PPT1",5538,40538379,40563375,179,21,4338,0.64418,0.25973,0.34523,0.1964,0.969953432657034
22,"CYP2D6",1565,42522501,42526908,140,19,4338,0.64415,0.25974,0.48665,0.14171,0.969953432657034
1,"ITGB3BP",23421,63906441,64059392,283,27,4338,0.64408,0.25976,0.49976,0.13649,0.969953432657034
9,"TTLL11",158135,124584207,124855885,1142,72,4338,0.64404,0.25977,0.4198,0.16318,0.969953432657034
19,"GFY",100507003,49927006,49932075,73,17,4338,0.64403,0.25978,0.76627,0.089246,0.969953432657034
10,"ZNF503",84858,77157588,77161664,27,10,4338,0.64396,0.2598,0.35369,0.19096,0.969953432657034
19,"SCAF1",58506,50145382,50161899,121,17,4338,0.64383,0.25984,0.55145,0.12333,0.969953432657034
12,"SART3",9733,108916357,108955176,260,31,4338,0.64359,0.25992,0.27948,0.24416,0.969953432657034
2,"CPSF3",51692,9563697,9613230,177,19,4338,0.64335,0.26,0.11068,0.6222,0.969953432657034
10,"TCF7L2",6934,114710009,114927437,481,75,4338,0.64328,0.26002,0.12299,0.5567,0.969953432657034
4,"GLRB",2743,157997209,158093242,521,37,4338,0.64309,0.26008,0.44591,0.15326,0.969953432657034
16,"KLHDC4",54758,87730091,87799598,399,44,4338,0.64259,0.26024,0.17885,0.38376,0.969953432657034
8,"NCOA2",10499,71021997,71316040,582,43,4338,0.64256,0.26025,0.62721,0.10906,0.969953432657034
20,"SCRT2",85508,642240,656823,92,28,4338,0.64234,0.26033,0.23521,0.2894,0.969953432657034
14,"ZBTB42",100128927,105266933,105271049,101,21,4338,0.64206,0.26042,0.22195,0.30751,0.969953432657034
12,"STAB2",55576,103981051,104160505,743,91,4338,0.64193,0.26046,0.38018,0.17943,0.969953432657034
2,"RNF181",51255,85822848,85824736,127,20,4338,0.64151,0.2606,0.41292,0.16538,0.969953432657034
3,"NMNAT3",349565,139279022,139396859,389,52,4338,0.64109,0.26073,0.13375,0.51104,0.969953432657034
17,"TBX4",9496,59529765,59562471,156,28,4338,0.6411,0.26073,0.2251,0.30378,0.969953432657034
6,"EZR",7430,159186773,159240444,357,34,4338,0.64095,0.26078,0.19793,0.34536,0.969953432657034
22,"MIEF1",54471,39895437,39914137,77,21,4338,0.6405,0.26092,0.11699,0.58639,0.969953432657034
8,"FGFR1",2260,38268656,38326352,182,31,4338,0.64038,0.26096,0.47384,0.14463,0.969953432657034
8,"NKX2-6",137814,23559964,23564111,176,23,4338,0.64008,0.26106,0.19413,0.35299,0.969953432657034
12,"CABP1",9478,121078355,121105127,248,38,4338,0.63985,0.26113,0.5263,0.13005,0.969953432657034
12,"TMEM106C",79022,48357352,48362661,178,26,4338,0.63969,0.26119,0.27292,0.25006,0.969953432657034
11,"P4HA3",283208,73946846,74022702,264,28,4338,0.63963,0.26121,0.84915,0.080831,0.969953432657034
19,"U2AF2",11338,56165512,56186081,176,25,4338,0.6394,0.26128,0.22703,0.3018,0.969953432657034
7,"MACC1",346389,20174278,20257027,315,40,4338,0.6394,0.26128,0.2791,0.24787,0.969953432657034
17,"NR1D1",9572,38249040,38256978,86,20,4338,0.63925,0.26133,0.62997,0.10942,0.969953432657034
2,"SLC25A12",8604,172640880,172864766,364,36,4338,0.63914,0.26137,0.23553,0.29288,0.969953432657034
4,"THAP6",152815,76439156,76475683,186,26,4338,0.63905,0.2614,0.18103,0.37878,0.969953432657034
5,"TBC1D9B",23061,179289066,179334859,159,22,4338,0.63903,0.2614,0.44316,0.15534,0.969953432657034
15,"SNX33",257364,75940247,75954642,93,18,4338,0.63884,0.26146,0.3869,0.17752,0.969953432657034
7,"CPA5",93979,129984630,130008571,240,28,4338,0.63884,0.26146,0.48867,0.14065,0.969953432657034
18,"BOD1L2",284257,54814293,54817531,138,21,4338,0.63882,0.26147,0.15387,0.44528,0.969953432657034
22,"C22orf46",79640,42084943,42094140,124,12,4338,0.63867,0.26152,0.11333,0.60884,0.969953432657034
1,"SDE2",163859,226170403,226187032,92,18,4338,0.63852,0.26157,0.11637,0.59268,0.969953432657034
6,"BVES",11149,105544697,105585049,226,16,4338,0.63849,0.26158,0.6474,0.10579,0.969953432657034
6,"OR2B6",26212,27925019,27925960,77,18,4338,0.63828,0.26165,0.17478,0.39301,0.969953432657034
17,"CACNG5",27091,64831235,64881603,321,58,4338,0.63813,0.26169,0.18694,0.36753,0.969953432657034
1,"GJB3",2707,35246790,35251970,100,26,4338,0.63795,0.26175,0.11168,0.61487,0.969953432657034
12,"SLC5A8",160728,101549271,101604185,303,43,4338,0.6379,0.26177,0.15204,0.4534,0.969953432657034
12,"LUM",4060,91496406,91505608,120,21,4338,0.63715,0.26201,0.18043,0.38423,0.969953432657034
2,"PAX8",7849,113973574,114036527,360,36,4338,0.63656,0.26221,0.226,0.30498,0.969953432657034
11,"APOA1",335,116706467,116708666,162,25,4338,0.63618,0.26233,0.10931,0.62953,0.969953432657034
5,"GFM2",84340,74017029,74063196,170,18,4338,0.63619,0.26233,0.46351,0.15055,0.969953432657034
10,"OPALIN",93377,98102973,98119092,205,27,4338,0.63612,0.26235,0.14312,0.48198,0.969953432657034
13,"DZIP1",22873,96230457,96296957,167,29,4338,0.63608,0.26236,0.53509,0.12886,0.969953432657034
9,"LRSAM1",90678,130213765,130265780,216,21,4338,0.63609,0.26236,0.27889,0.24726,0.969953432657034
20,"PDRG1",81572,30532758,30539895,116,24,4338,0.63597,0.2624,0.24668,0.27965,0.969953432657034
22,"SMARCB1",6598,24129150,24176703,362,25,4338,0.63589,0.26243,0.34094,0.20438,0.969953432657034
17,"SLC4A1",6521,42325753,42345509,146,33,4338,0.63574,0.26247,0.19613,0.35619,0.969953432657034
8,"RP11-520P18.5",101928108,144161874,144164418,143,13,4338,0.6357,0.26249,0.16994,0.4075,0.969953432657034
2,"ABCG8",64241,44066103,44105605,370,37,4338,0.63568,0.26249,0.34604,0.2017,0.969953432657034
19,"AC006116.20",100506374,56784138,56821819,190,36,4338,0.63557,0.26253,0.20036,0.34653,0.969953432657034
2,"IHH",3549,219919142,219925189,107,12,4338,0.63556,0.26253,0.11723,0.59463,0.969953432657034
19,"PPAN",692312,10216965,10225414,75,20,4338,0.63557,0.26253,0.7899,0.087515,0.969953432657034
19,"PPAN-P2RY11",692312,10216899,10225456,75,20,4338,0.63557,0.26253,0.7899,0.087515,0.969953432657034
5,"NSD1",64324,176560026,176727216,502,37,4338,0.63543,0.26258,0.1165,0.59894,0.969953432657034
9,"IPPK",64768,95375466,95432547,283,27,4338,0.63538,0.26259,0.34578,0.20185,0.969953432657034
19,"UPK1A",11045,36157715,36169367,164,24,4338,0.63513,0.26267,0.1284,0.54026,0.969953432657034
16,"TNFRSF17",608,12058964,12061925,136,19,4338,0.63477,0.26279,0.31972,0.21633,0.969953432657034
10,"TUBAL3",79861,5435061,5446793,153,14,4338,0.63475,0.2628,0.27831,0.24924,0.969953432657034
1,"BEND5",79656,49193195,49242641,145,25,4338,0.63467,0.26282,0.19357,0.35691,0.969953432657034
